Post_Date,Hashtag,Likes,Views,Shares
2023-06-16,#comedy,468202,4098970,10925
2023-06-16,#dance,649396,4520848,201453
2023-06-16,#education,186803,1106136,18713
2023-06-16,#fashion,659768,1250090,50957
2023-06-16,#fitness,184286,2468546,40314
2023-06-16,#music,135147,3722456,28659
2023-06-16,#tech,334418,2193675,12614
2023-06-17,#dance,404349,1418058,98335
2023-06-17,#education,467059,790848,146944
2023-06-17,#fitness,575674,1583191,53258
2023-06-17,#tech,368792,3494484,77220
2023-06-18,#dance,69692,505897,70459
2023-06-18,#education,300048,4548049,92372
2023-06-18,#fitness,456488,103478,26980
2023-06-19,#comedy,304155,4620289,43414
2023-06-19,#education,299888,1646042,25505
2023-06-19,#fashion,290040,1802668,25559
2023-06-19,#gaming,94795,3940481,68944
2023-06-20,#challenge,177444,3014494,23497
2023-06-20,#comedy,103192,4995038,31089
2023-06-20,#education,933699,7809033,152843
2023-06-20,#fitness,328783,1658169,1574
2023-06-20,#gaming,28922,4004484,67896
2023-06-20,#tech,67796,1670435,52824
2023-06-20,#viral,25610,3093369,14721
2023-06-21,#challenge,700525,8375390,151464
2023-06-21,#comedy,315908,5841711,121488
2023-06-21,#fitness,39109,782140,45106
2023-06-21,#gaming,247328,2430582,36608
2023-06-21,#music,230450,2476925,55221
2023-06-22,#comedy,92667,4174343,67770
2023-06-22,#dance,174005,5614594,49128
2023-06-22,#education,114347,2500532,45169
2023-06-22,#music,202528,10720526,126457
2023-06-22,#tech,687381,9184642,86000
2023-06-22,#viral,246103,1009177,84151
2023-06-23,#challenge,191321,973433,5664
2023-06-23,#dance,730426,7972310,136887
2023-06-23,#fashion,475931,5046507,70433
2023-06-23,#gaming,589998,5453633,68740
2023-06-24,#challenge,130858,4044625,66782
2023-06-24,#comedy,695486,8463812,97253
2023-06-24,#fashion,579396,4028475,51088
2023-06-24,#gaming,314841,9740915,205978
2023-06-24,#music,691021,7559164,56859
2023-06-24,#tech,399549,1145812,44531
2023-06-24,#viral,290269,423438,28373
2023-06-25,#challenge,477588,4559245,64375
2023-06-25,#comedy,828137,11745817,183175
2023-06-25,#dance,277150,224458,61218
2023-06-25,#education,87799,2852085,92729
2023-06-25,#gaming,478698,4185915,139961
2023-06-26,#challenge,383024,4655757,45530
2023-06-26,#comedy,434407,1780195,125932
2023-06-26,#dance,298712,1835167,16195
2023-06-26,#fashion,425376,4610463,84697
2023-06-26,#fitness,171217,2368193,24221
2023-06-26,#music,415475,929670,77500
2023-06-26,#tech,213568,346243,32066
2023-06-27,#comedy,27405,3707766,61214
2023-06-27,#education,545190,6951867,153735
2023-06-27,#fashion,315791,3371070,51252
2023-06-27,#fitness,495347,3273966,56346
2023-06-27,#tech,747306,282216,121084
2023-06-28,#comedy,225095,2559080,73949
2023-06-28,#dance,355774,3816177,21287
2023-06-28,#education,1069256,7603313,111685
2023-06-28,#fashion,230954,6190198,107936
2023-06-28,#fitness,18070,1191790,38513
2023-06-28,#viral,200500,2948068,50312
2023-06-29,#dance,571314,4144224,88137
2023-06-29,#education,281704,3995394,78827
2023-06-29,#fashion,464130,4852257,22228
2023-06-29,#tech,323731,3066410,1254
2023-06-30,#comedy,367757,201259,67851
2023-06-30,#fitness,625398,4679729,105968
2023-07-01,#comedy,317525,2507996,50404
2023-07-01,#dance,32328,4909664,44030
2023-07-01,#education,370857,3164423,103972
2023-07-01,#fashion,266710,2757275,2008
2023-07-01,#gaming,258244,5837955,35067
2023-07-01,#viral,61971,705147,67431
2023-07-02,#fitness,480316,1779334,149451
2023-07-02,#music,161015,440358,16528
2023-07-02,#viral,427342,257530,76586
2023-07-03,#challenge,208163,4687019,10461
2023-07-03,#education,356163,2121609,36582
2023-07-03,#music,1113757,17228309,184522
2023-07-03,#tech,397818,911320,13388
2023-07-04,#challenge,347842,2799905,32891
2023-07-04,#education,793768,3394647,78067
2023-07-04,#fashion,296366,2904119,107638
2023-07-04,#fitness,163123,3274826,83423
2023-07-04,#viral,440354,1444784,41263
2023-07-05,#challenge,134242,4432071,117818
2023-07-05,#comedy,232747,1853392,87334
2023-07-05,#education,755358,2101031,30829
2023-07-05,#fashion,197098,670658,52298
2023-07-05,#fitness,454496,456751,1522
2023-07-05,#tech,841425,10445620,136922
2023-07-05,#viral,134611,478152,34849
2023-07-06,#comedy,144825,4554044,45930
2023-07-06,#dance,353065,4530295,91917
2023-07-06,#fashion,640636,1997368,85286
2023-07-06,#tech,655827,6897134,39129
2023-07-07,#comedy,344718,4584196,40922
2023-07-07,#dance,349668,3541385,34580
2023-07-07,#education,950936,6006066,70316
2023-07-07,#viral,216797,5697800,50960
2023-07-08,#dance,94202,1246083,77172
2023-07-08,#education,437335,2990937,28808
2023-07-08,#fashion,522654,5812340,137026
2023-07-08,#gaming,451739,3380651,2827
2023-07-08,#tech,678854,6217508,77714
2023-07-09,#challenge,434724,1729498,83274
2023-07-09,#comedy,648771,8583054,196676
2023-07-09,#dance,421022,4537101,104216
2023-07-09,#education,54594,4524809,90263
2023-07-09,#fashion,227580,3718031,713
2023-07-09,#gaming,192983,4477668,89916
2023-07-09,#tech,72964,3301392,71082
2023-07-10,#challenge,355118,4859517,3206
2023-07-10,#fashion,420305,3771445,58653
2023-07-10,#tech,626776,6273829,109094
2023-07-10,#viral,770594,7757559,141391
2023-07-11,#challenge,418109,3423533,14637
2023-07-11,#fashion,195035,4461411,1636
2023-07-11,#fitness,60319,929026,15982
2023-07-11,#gaming,195362,4185814,59917
2023-07-12,#education,470719,328051,7022
2023-07-12,#fitness,385295,3056076,153597
2023-07-12,#gaming,480028,1197713,4619
2023-07-12,#tech,215231,1074531,90702
2023-07-13,#challenge,1243575,11347648,104274
2023-07-13,#education,355075,4468711,72834
2023-07-13,#fashion,476650,4888150,131209
2023-07-13,#gaming,43497,2912021,37791
2023-07-13,#music,329974,7606479,138066
2023-07-13,#viral,103339,1066350,72555
2023-07-14,#dance,139704,783572,19042
2023-07-14,#gaming,172803,2028335,2213
2023-07-14,#music,155674,414396,22830
2023-07-14,#viral,387333,3380653,43799
2023-07-15,#challenge,65643,3253451,21278
2023-07-15,#comedy,104586,754145,83802
2023-07-15,#dance,10794,1367820,7617
2023-07-15,#fashion,281026,3095698,51194
2023-07-15,#fitness,337898,1779685,22528
2023-07-15,#viral,214072,2015897,93955
2023-07-16,#education,512295,4777823,177177
2023-07-16,#music,20309,1196421,53918
2023-07-16,#viral,402810,1614171,51138
2023-07-17,#challenge,281554,1688397,81408
2023-07-17,#fashion,127008,2961889,56377
2023-07-17,#fitness,39949,1428672,70314
2023-07-17,#gaming,22786,819788,16574
2023-07-17,#music,356573,30878,37472
2023-07-17,#tech,426213,702805,6952
2023-07-17,#viral,98719,1893669,38141
2023-07-18,#challenge,228496,1181290,23867
2023-07-18,#gaming,134592,288978,30125
2023-07-18,#music,521977,5601468,144111
2023-07-19,#dance,474649,731492,98377
2023-07-19,#education,442319,9508227,131081
2023-07-19,#music,332053,3559848,160293
2023-07-19,#tech,878022,4864482,100838
2023-07-19,#viral,22479,6651,24947
2023-07-20,#challenge,236499,4440291,38230
2023-07-20,#dance,117638,2825287,95968
2023-07-20,#fitness,169462,7803168,17661
2023-07-20,#viral,418390,2397678,10658
2023-07-21,#challenge,795301,7718600,222344
2023-07-21,#education,40060,3673029,45803
2023-07-21,#fashion,336179,3806052,69578
2023-07-21,#gaming,79019,2717115,55167
2023-07-21,#tech,490,3101726,80829
2023-07-22,#dance,198020,8221754,93342
2023-07-22,#fitness,90120,997408,40959
2023-07-22,#gaming,50377,547143,71290
2023-07-23,#comedy,918144,8682823,100782
2023-07-23,#fashion,344378,1934599,37234
2023-07-23,#fitness,289598,759304,90867
2023-07-24,#comedy,524945,6736338,106484
2023-07-24,#fitness,770327,5414420,77771
2023-07-24,#tech,88078,651638,98083
2023-07-24,#viral,192354,4004581,3305
2023-07-25,#challenge,300016,3018214,27155
2023-07-25,#comedy,665029,7584748,66121
2023-07-25,#dance,229751,180256,7248
2023-07-25,#education,133933,707841,46058
2023-07-25,#fashion,406299,8340647,112059
2023-07-25,#fitness,827650,4007048,75266
2023-07-25,#music,483426,4646211,49747
2023-07-25,#tech,232499,1986024,19425
2023-07-25,#viral,414224,2188445,59543
2023-07-26,#comedy,196880,939687,64509
2023-07-26,#fashion,571429,2795268,190063
2023-07-26,#music,12871,2184869,32688
2023-07-27,#comedy,928228,3890245,105715
2023-07-27,#education,213360,4359955,39553
2023-07-27,#music,261892,2734965,93169
2023-07-27,#viral,369252,2386255,59222
2023-07-28,#education,663000,5518667,14751
2023-07-28,#fitness,70363,3139127,97084
2023-07-28,#gaming,287553,2139923,50271
2023-07-28,#music,532297,3035747,140508
2023-07-28,#tech,379408,2795713,236
2023-07-29,#dance,366987,26531,95517
2023-07-29,#fashion,445169,695143,82700
2023-07-29,#fitness,355721,2304449,54164
2023-07-29,#music,751077,2123520,86596
2023-07-29,#tech,104079,4883178,97157
2023-07-30,#challenge,488748,1360958,52814
2023-07-30,#dance,492053,3319990,70509
2023-07-30,#fashion,337274,1912431,36656
2023-07-30,#gaming,23381,4540208,72573
2023-07-30,#tech,265588,2703206,10903
2023-07-31,#education,356338,459654,35844
2023-07-31,#fitness,575127,8037138,76399
2023-07-31,#viral,9757,3649931,30263
2023-08-01,#challenge,16361,154645,52378
2023-08-01,#dance,398327,4920264,3628
2023-08-01,#fashion,493021,3402318,14422
2023-08-01,#viral,173288,2627566,8666
2023-08-02,#challenge,14811,3061168,49603
2023-08-02,#dance,242933,5513776,78533
2023-08-02,#gaming,286650,1180149,1000
2023-08-02,#music,384542,2467372,77706
2023-08-02,#tech,229389,506301,85327
2023-08-02,#viral,799176,7077448,162405
2023-08-03,#comedy,467418,2204534,169319
2023-08-03,#dance,498890,6262782,125986
2023-08-03,#education,164649,4907437,80863
2023-08-03,#fashion,315336,1237934,29121
2023-08-03,#viral,218186,1841123,94436
2023-08-04,#challenge,318884,701100,45392
2023-08-04,#education,104787,4499829,71972
2023-08-04,#gaming,654722,3709008,146831
2023-08-05,#fashion,409248,3088030,48230
2023-08-05,#fitness,406474,2282731,94993
2023-08-05,#music,843950,4954551,119802
2023-08-06,#challenge,386738,75331,46627
2023-08-06,#dance,527124,4153561,27431
2023-08-06,#fitness,499922,2973845,38576
2023-08-06,#gaming,257641,4134443,177679
2023-08-07,#dance,236291,1084845,48695
2023-08-07,#education,19332,147632,644
2023-08-07,#fashion,428585,4485690,35124
2023-08-07,#fitness,397189,2056923,60950
2023-08-07,#gaming,334782,2968787,75537
2023-08-08,#education,143299,970198,46943
2023-08-08,#gaming,46772,4145988,34624
2023-08-08,#music,462424,3816051,91866
2023-08-08,#viral,319670,1186127,41088
2023-08-09,#challenge,423061,1633680,89011
2023-08-09,#comedy,496275,7501469,88802
2023-08-09,#education,633544,6020603,83564
2023-08-09,#fashion,381398,3003531,70031
2023-08-09,#music,11441,4430382,74391
2023-08-09,#tech,850917,4919631,139652
2023-08-09,#viral,446275,5864827,97206
2023-08-10,#comedy,475800,1882126,43114
2023-08-10,#dance,320731,6365339,155191
2023-08-10,#education,450522,5639400,51430
2023-08-10,#fitness,127158,4328041,91300
2023-08-10,#tech,48226,4562050,85609
2023-08-10,#viral,358459,2307501,4933
2023-08-11,#challenge,583744,4066774,54231
2023-08-11,#education,436907,310249,80187
2023-08-11,#fashion,272014,1761578,92390
2023-08-11,#gaming,174303,2570067,75799
2023-08-11,#tech,484650,4671326,10588
2023-08-12,#dance,861138,6438766,173566
2023-08-12,#education,418878,438926,61638
2023-08-12,#gaming,215421,271748,41229
2023-08-12,#music,493493,3470616,156288
2023-08-12,#tech,44245,4464692,12962
2023-08-13,#comedy,301148,125076,86551
2023-08-13,#dance,399795,393968,93583
2023-08-13,#fitness,23428,2526693,62797
2023-08-13,#gaming,295443,6385250,165624
2023-08-13,#music,456635,4966638,19925
2023-08-14,#challenge,906277,6553884,87478
2023-08-14,#dance,466132,2030560,51434
2023-08-14,#education,288532,905373,80147
2023-08-14,#fashion,537533,1857242,48795
2023-08-14,#gaming,187536,7903611,76360
2023-08-14,#music,597590,1492213,109346
2023-08-15,#challenge,104553,1498441,44545
2023-08-15,#dance,142436,1277252,54890
2023-08-15,#education,119401,2611693,62682
2023-08-15,#fashion,684705,7922065,69090
2023-08-15,#gaming,268310,14095,90495
2023-08-15,#music,253098,466743,39009
2023-08-16,#comedy,416253,2247336,29943
2023-08-16,#dance,56055,1556267,12612
2023-08-16,#fashion,339087,2592123,52787
2023-08-16,#fitness,133736,4708687,49028
2023-08-16,#viral,586499,4929940,176905
2023-08-17,#challenge,518231,3872251,63510
2023-08-17,#dance,426359,4587929,52404
2023-08-17,#gaming,417726,3508758,86984
2023-08-17,#viral,169770,4727865,85465
2023-08-18,#comedy,316798,4925883,20215
2023-08-18,#education,324343,4425196,33641
2023-08-18,#gaming,64162,3416751,48379
2023-08-19,#fashion,93056,2808211,17427
2023-08-19,#music,228803,3771142,45574
2023-08-19,#tech,430264,4193386,84216
2023-08-19,#viral,105620,4428383,55893
2023-08-20,#challenge,487395,8095391,178395
2023-08-20,#dance,78852,1699359,19916
2023-08-20,#education,695948,6968335,152223
2023-08-20,#fitness,202764,535624,39983
2023-08-20,#tech,377505,4571746,16732
2023-08-20,#viral,260270,2449412,93639
2023-08-21,#challenge,331967,1124083,1699
2023-08-21,#education,440022,3001319,76480
2023-08-21,#fashion,597534,2952743,78011
2023-08-21,#gaming,449783,2013957,37315
2023-08-21,#music,95273,1602583,33154
2023-08-22,#challenge,304208,1670715,67487
2023-08-22,#dance,261366,4385009,12234
2023-08-23,#challenge,434353,1557528,94792
2023-08-23,#education,462611,3207258,63427
2023-08-23,#fashion,546529,4595557,137964
2023-08-23,#music,739035,10268881,54841
2023-08-23,#tech,100333,4086758,31439
2023-08-24,#fitness,245665,4678230,56894
2023-08-24,#viral,424002,4317861,128571
2023-08-25,#comedy,358058,637282,65689
2023-08-25,#fitness,1376963,15658813,235671
2023-08-26,#dance,462124,1251963,67230
2023-08-26,#education,372363,730387,3897
2023-08-26,#music,417022,4895023,71997
2023-08-26,#tech,728588,6825019,114732
2023-08-26,#viral,861099,4065313,166639
2023-08-27,#challenge,894319,4965272,134491
2023-08-27,#comedy,271397,4190571,44550
2023-08-27,#fashion,393868,105441,81465
2023-08-27,#gaming,247328,2440554,16921
2023-08-27,#music,185347,4756488,55971
2023-08-27,#tech,621985,6586640,32294
2023-08-27,#viral,264567,1338312,75100
2023-08-28,#comedy,293513,213956,50197
2023-08-28,#dance,588459,4160509,106392
2023-08-28,#education,697037,5478785,98453
2023-08-28,#fitness,225118,8530138,59403
2023-08-28,#tech,448723,3385451,7234
2023-08-28,#viral,488602,1151377,78927
2023-08-29,#challenge,132163,612594,29340
2023-08-29,#comedy,384661,1295631,43128
2023-08-29,#education,22490,2050045,29109
2023-08-29,#fashion,581514,9243457,106617
2023-08-29,#fitness,46562,2400911,36026
2023-08-29,#music,73395,2109525,89584
2023-08-30,#challenge,104895,2335946,75750
2023-08-30,#dance,493845,2051565,69739
2023-08-30,#fashion,370506,4848504,57130
2023-08-30,#gaming,1315812,7547782,150544
2023-08-30,#music,352600,850783,91742
2023-08-30,#tech,242962,164014,69777
2023-08-30,#viral,196133,2611265,74984
2023-08-31,#comedy,648438,1699534,132812
2023-08-31,#dance,96466,650479,68604
2023-08-31,#education,258722,6950098,134147
2023-08-31,#fitness,861226,818555,99124
2023-08-31,#gaming,112883,2307722,48860
2023-08-31,#tech,268966,2049721,85659
2023-08-31,#viral,588184,3955905,44149
2023-09-01,#challenge,33664,4092384,157505
2023-09-01,#dance,960600,13239061,109592
2023-09-01,#fashion,848085,2066844,103118
2023-09-01,#tech,257433,4166522,36087
2023-09-01,#viral,126566,2387714,25552
2023-09-02,#comedy,350006,1219230,94280
2023-09-02,#fashion,234893,1268878,38551
2023-09-03,#challenge,146955,3465465,2010
2023-09-03,#comedy,426113,2815469,93461
2023-09-03,#fitness,257886,3338024,33840
2023-09-03,#music,375788,3284675,31851
2023-09-03,#viral,318849,1266,1715
2023-09-04,#challenge,268769,3147556,46703
2023-09-04,#comedy,54486,4632365,64779
2023-09-04,#education,424410,1879192,46366
2023-09-04,#fashion,239380,1191376,16309
2023-09-04,#fitness,200917,2108312,55179
2023-09-04,#gaming,124275,4312788,98380
2023-09-04,#music,338919,50353,5571
2023-09-04,#tech,352345,2241707,74249
2023-09-04,#viral,77170,2518128,26752
2023-09-05,#comedy,499559,1192841,62015
2023-09-05,#dance,902127,7190225,262583
2023-09-05,#fashion,123124,2112062,70698
2023-09-05,#gaming,311453,2408561,91334
2023-09-05,#viral,747211,7067376,98336
2023-09-06,#comedy,263896,3909577,18776
2023-09-06,#education,55618,201981,13695
2023-09-06,#fitness,357002,1057426,30426
2023-09-06,#gaming,447804,898361,83016
2023-09-06,#music,507054,4512632,103017
2023-09-06,#tech,62765,4112956,47325
2023-09-07,#challenge,129075,2962657,42946
2023-09-07,#comedy,621491,4169558,206549
2023-09-07,#dance,102013,797705,63301
2023-09-07,#education,166266,4841525,54841
2023-09-07,#fashion,463445,3901334,48617
2023-09-07,#viral,780402,10884465,93832
2023-09-08,#challenge,412467,1451444,4563
2023-09-08,#dance,79921,867101,53160
2023-09-08,#education,430653,4623438,17164
2023-09-08,#fashion,770480,5980707,149370
2023-09-08,#fitness,362435,3463687,12610
2023-09-08,#music,810944,2312390,140769
2023-09-08,#tech,450870,997234,54217
2023-09-08,#viral,264013,3830274,37812
2023-09-09,#comedy,753642,4879311,35327
2023-09-09,#fashion,432781,4955538,10972
2023-09-09,#fitness,98083,2316764,89325
2023-09-09,#tech,205027,3520520,91912
2023-09-09,#viral,436819,1633210,60378
2023-09-10,#education,403441,4024518,129092
2023-09-10,#fitness,445030,1925512,93050
2023-09-11,#challenge,886731,9643277,190665
2023-09-11,#comedy,646767,2539856,34955
2023-09-11,#dance,104453,260997,93208
2023-09-11,#education,753631,6333419,71703
2023-09-11,#fashion,364767,2794698,81947
2023-09-11,#gaming,248372,168039,76006
2023-09-11,#viral,432608,731415,183
2023-09-12,#challenge,6093,720247,2414
2023-09-12,#comedy,968,3985203,67956
2023-09-12,#dance,375892,7295949,54129
2023-09-12,#education,475173,2599117,74585
2023-09-12,#fitness,257416,3029888,52387
2023-09-12,#music,381894,3287384,81089
2023-09-12,#tech,104197,7065298,94909
2023-09-13,#education,183965,419463,12276
2023-09-13,#fashion,457765,3698927,94363
2023-09-14,#education,352415,1819191,83445
2023-09-14,#fashion,24059,438881,8038
2023-09-14,#tech,281512,604410,29457
2023-09-14,#viral,440878,3554547,46086
2023-09-15,#dance,496848,3371356,84583
2023-09-15,#education,473433,1489686,24810
2023-09-15,#fashion,414382,2355918,71397
2023-09-15,#fitness,641140,3094481,151509
2023-09-15,#tech,453311,1396240,31644
2023-09-15,#viral,221874,2304844,61744
2023-09-16,#challenge,563871,4797185,12209
2023-09-16,#comedy,192496,1622856,43325
2023-09-16,#fashion,431074,7630884,137546
2023-09-16,#fitness,55335,2289467,94333
2023-09-16,#gaming,260136,3521130,65723
2023-09-16,#music,330708,4205974,83285
2023-09-17,#challenge,73906,901819,1462
2023-09-17,#fashion,279828,3926596,27924
2023-09-17,#fitness,538854,2498252,99551
2023-09-17,#music,376444,1405761,44939
2023-09-17,#viral,190093,1178987,72698
2023-09-18,#challenge,480313,1948873,50464
2023-09-18,#comedy,152619,2389579,48984
2023-09-18,#fashion,458270,4967000,91709
2023-09-18,#music,327368,3341043,63745
2023-09-18,#viral,238324,717380,14383
2023-09-19,#dance,142240,1253544,4875
2023-09-19,#education,389739,3031467,73465
2023-09-19,#fitness,150585,12365,22791
2023-09-19,#gaming,409753,5608485,27917
2023-09-19,#music,1070348,5196772,143014
2023-09-19,#tech,22251,4003071,13517
2023-09-19,#viral,805518,6177058,71813
2023-09-20,#comedy,587642,7911818,155937
2023-09-20,#dance,213237,787450,54881
2023-09-20,#fashion,480038,682046,71997
2023-09-20,#fitness,82166,168561,65838
2023-09-20,#gaming,87518,2933626,50945
2023-09-20,#music,68237,724983,29413
2023-09-20,#tech,543996,6841047,90382
2023-09-21,#fitness,541935,4878944,125993
2023-09-21,#music,697213,7508432,163767
2023-09-21,#tech,443899,2601129,62686
2023-09-22,#comedy,475485,2786558,53156
2023-09-22,#dance,203582,2363818,76418
2023-09-22,#education,237558,3494576,81164
2023-09-22,#gaming,19851,4820075,77127
2023-09-22,#music,218049,1550211,93137
2023-09-22,#viral,187205,71277,13956
2023-09-23,#challenge,542895,4426738,111891
2023-09-23,#dance,369198,3450680,10798
2023-09-23,#fitness,625048,7725005,176497
2023-09-23,#music,50816,1155651,83762
2023-09-23,#viral,156872,6091906,128378
2023-09-24,#comedy,448526,4904231,39996
2023-09-24,#dance,368932,1740910,89995
2023-09-24,#gaming,512374,2205736,77312
2023-09-24,#viral,220254,1424172,90996
2023-09-25,#comedy,197077,1406957,91374
2023-09-25,#gaming,620643,5577284,114102
2023-09-25,#viral,134585,4131095,24149
2023-09-26,#comedy,399246,1373454,42658
2023-09-26,#education,321709,8978279,87475
2023-09-26,#fitness,280297,1658817,70901
2023-09-26,#gaming,419110,3933118,95681
2023-09-26,#music,202923,4432570,40150
2023-09-26,#viral,126683,1828433,82181
2023-09-27,#challenge,450959,3371506,9604
2023-09-27,#education,273430,2623889,88729
2023-09-27,#fitness,816384,7630514,124656
2023-09-27,#tech,585505,5543378,84223
2023-09-27,#viral,126928,438427,58094
2023-09-28,#comedy,118469,3415328,14421
2023-09-28,#dance,449205,853710,79352
2023-09-28,#education,213917,4166729,75721
2023-09-28,#fitness,314746,3789717,69878
2023-09-28,#gaming,485410,1357286,96395
2023-09-28,#music,216568,2436911,32707
2023-09-29,#challenge,498261,3924268,8499
2023-09-29,#comedy,322024,3356274,4474
2023-09-29,#dance,331895,1850528,20122
2023-09-29,#fitness,339129,4205579,180680
2023-09-29,#music,540405,6831638,69706
2023-09-30,#challenge,418056,336222,57939
2023-09-30,#comedy,19856,7328169,91048
2023-09-30,#education,108323,4412697,25130
2023-09-30,#gaming,520910,2932635,90940
2023-09-30,#music,761498,4499069,182302
2023-10-01,#comedy,101605,2484315,80028
2023-10-01,#education,247450,4010273,19950
2023-10-01,#fitness,347150,1145112,33144
2023-10-01,#music,478954,7924505,146665
2023-10-01,#tech,477908,5092838,158277
2023-10-02,#comedy,489294,8817083,81615
2023-10-02,#dance,633036,8868891,93433
2023-10-02,#gaming,39427,4069431,57084
2023-10-02,#music,90525,3986858,32612
2023-10-02,#viral,174642,1405081,70414
2023-10-03,#comedy,156235,454350,70705
2023-10-03,#dance,299966,770227,67551
2023-10-03,#gaming,197273,235741,83423
2023-10-04,#challenge,2761,4303440,98789
2023-10-04,#comedy,70708,50082,277
2023-10-04,#dance,472658,197493,7031
2023-10-04,#fashion,57651,3223480,25366
2023-10-04,#viral,197746,2026985,92346
2023-10-05,#fitness,396572,3047626,2041
2023-10-05,#gaming,224611,1181477,22199
2023-10-05,#music,331779,3603843,44762
2023-10-05,#tech,431835,1554895,16198
2023-10-05,#viral,135404,4422263,43976
2023-10-06,#challenge,318166,1337059,72711
2023-10-06,#comedy,421577,1155502,53062
2023-10-06,#fitness,470811,6466779,50960
2023-10-06,#gaming,249834,105048,80882
2023-10-06,#tech,126234,3900994,4800
2023-10-07,#dance,441149,3049554,46483
2023-10-07,#education,484429,4315438,70693
2023-10-07,#gaming,215326,1216902,38685
2023-10-07,#music,34396,180332,21909
2023-10-08,#comedy,426504,1491502,12495
2023-10-08,#dance,77138,498614,95772
2023-10-08,#education,125322,2574505,94933
2023-10-08,#fashion,410550,4575611,18267
2023-10-08,#fitness,160224,2288198,63631
2023-10-08,#gaming,499249,2030644,11833
2023-10-08,#tech,355889,4194567,45483
2023-10-08,#viral,123865,3287268,8497
2023-10-09,#comedy,363826,4507100,62646
2023-10-09,#education,574005,11155008,52147
2023-10-09,#fashion,54359,2416660,30217
2023-10-09,#fitness,383944,2307451,11945
2023-10-09,#gaming,339897,3503879,81012
2023-10-10,#comedy,41660,2289845,91229
2023-10-10,#education,485696,330476,2619
2023-10-10,#fashion,158575,1136022,56196
2023-10-10,#music,156815,2481934,67643
2023-10-10,#tech,425847,3821922,50387
2023-10-10,#viral,449987,2216125,37594
2023-10-11,#fitness,234031,4574811,61405
2023-10-11,#tech,228168,3681863,9128
2023-10-11,#viral,240911,2190234,81339
2023-10-12,#comedy,237078,170439,45468
2023-10-12,#education,102881,4948346,79443
2023-10-12,#fitness,313881,10064571,102953
2023-10-12,#music,232983,4443859,69639
2023-10-12,#tech,138605,3139776,20376
2023-10-12,#viral,24388,280264,40754
2023-10-13,#challenge,461019,1015588,50137
2023-10-13,#gaming,277197,7810,12486
2023-10-13,#tech,264887,837863,35633
2023-10-14,#challenge,495293,543860,51511
2023-10-14,#fashion,13467,659821,49239
2023-10-14,#viral,539898,5342483,78966
2023-10-15,#challenge,303500,4289404,69530
2023-10-15,#comedy,435658,5642937,85593
2023-10-15,#dance,236038,3360585,32101
2023-10-15,#gaming,1349,2723916,81918
2023-10-15,#music,500296,5670486,89790
2023-10-15,#viral,293451,3224016,48981
2023-10-16,#comedy,369870,2921858,38037
2023-10-16,#education,1403585,6153876,327242
2023-10-16,#fashion,283938,4064527,82022
2023-10-16,#gaming,443963,5764041,27758
2023-10-16,#music,364956,4377468,49873
2023-10-16,#tech,64597,939952,3267
2023-10-16,#viral,547332,11217035,260557
2023-10-17,#dance,88118,16410,70254
2023-10-17,#gaming,809255,8550713,68379
2023-10-18,#comedy,458172,2910127,9766
2023-10-18,#dance,967349,5906538,133979
2023-10-18,#fitness,737808,7301989,176178
2023-10-18,#tech,176543,3461594,86904
2023-10-18,#viral,271977,4620055,90199
2023-10-19,#challenge,810929,6198661,103243
2023-10-19,#comedy,126563,4745468,37361
2023-10-19,#dance,486131,1596726,14674
2023-10-19,#education,54434,2570250,41385
2023-10-19,#fashion,445354,3641903,53037
2023-10-19,#fitness,936677,8931051,59892
2023-10-20,#comedy,80185,3592472,16999
2023-10-20,#dance,395141,3444824,90673
2023-10-20,#education,454181,3262393,90442
2023-10-20,#fashion,945914,7936129,212218
2023-10-20,#fitness,395504,26676,18871
2023-10-20,#music,252606,3773066,113912
2023-10-21,#comedy,366286,3312960,22239
2023-10-21,#fashion,40261,3660613,23562
2023-10-21,#fitness,125751,1120916,65533
2023-10-21,#music,45964,3059352,49018
2023-10-21,#tech,44050,4712590,5528
2023-10-22,#challenge,461207,5838740,101188
2023-10-22,#comedy,489946,10115610,106488
2023-10-22,#education,9101,769677,7300
2023-10-22,#fashion,654469,6599506,171040
2023-10-22,#gaming,1312525,3749116,81961
2023-10-23,#comedy,199081,7312953,36181
2023-10-23,#dance,148479,3208192,59728
2023-10-23,#education,889369,7798606,124879
2023-10-23,#fitness,299597,1580449,35471
2023-10-23,#gaming,188001,1578916,187020
2023-10-23,#music,350009,4081534,87267
2023-10-23,#tech,73355,4934327,29521
2023-10-23,#viral,428476,4278442,2568
2023-10-24,#education,810443,7728517,163069
2023-10-24,#fashion,443284,3282761,151189
2023-10-24,#fitness,454818,5118908,168602
2023-10-24,#gaming,844573,5952369,76557
2023-10-24,#tech,617958,8184099,137310
2023-10-24,#viral,722315,2238416,42568
2023-10-25,#challenge,186489,4555505,89591
2023-10-25,#comedy,431464,6039798,143223
2023-10-25,#education,307603,1948457,61207
2023-10-25,#tech,774682,6386988,133645
2023-10-25,#viral,326676,1715566,69635
2023-10-26,#comedy,472764,3497550,131868
2023-10-26,#fitness,605789,7619224,166744
2023-10-26,#gaming,325660,18259,50504
2023-10-26,#viral,158489,963137,94198
2023-10-27,#challenge,761947,5900325,174936
2023-10-27,#comedy,499380,2801347,60311
2023-10-27,#dance,41968,103062,72450
